label,area,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
777,0.627928,3.87914,3.87264,2.01954,1.74398,42.4927,288,19.2567,6.90325,7.90571,18.9866,19.5558,6.62538,7.20048,7.56998,8.19378
778,0.157975,4.55004,3.17384,3.41001,1.87961,29.3299,350,18.501,7.28768,8.0252,18.3988,18.6302,7.17238,7.40778,7.82648,8.20908
779,0.0660963,6.1787,4.57061,4.29197,2.65719,29.4529,197,18.4408,7.14088,8.18859,18.3484,18.5627,7.05688,7.24278,8.08158,8.29678
780,0.228339,4.13906,4.91075,3.3416,1.41663,55.1405,416,19.0248,10.1136,8.67387,18.8367,19.1951,10.0112,10.2278,8.45498,8.88058
781,0.0799307,3.41369,3.37616,2.61096,1.50237,28.8505,190,19.0104,9.98067,8.44952,18.9004,19.1484,9.88003,10.0804,8.37188,8.54238
782,0.0178224,2.96693,0.656619,2.94707,2.04461,4.86119,16,19.0121,10.5111,7.67142,18.9435,19.1044,10.373,10.6099,7.57358,7.80028
783,0.0224446,3.14462,0.545855,3.16185,2.07407,4.10883,22,18.9763,10.3715,7.65691,18.9046,19.073,10.299,10.4923,7.59018,7.71548
784,0.189591,2.66794,2.01504,1.9471,1.22154,13.0406,162,19.2227,9.03,7.36672,19.0192,19.3757,8.86151,9.19491,7.20908,7.54238
785,0.308921,3.37222,2.67592,2.74388,1.76438,28.7086,268,19.2972,8.7792,7.00895,19.0479,19.5174,8.53427,8.98371,6.83938,7.23398
786,0.125688,3.48405,3.68148,2.416,1.73858,25.8635,115,19.5807,9.22692,6.59635,19.4227,19.732,9.08862,9.36289,6.47858,6.73278
787,0.113215,3.51449,1.9984,2.94862,1.46975,16.0689,95,19.4915,8.93415,6.53319,19.2702,19.695,8.79355,9.14282,6.35778,6.66068
788,0.103546,4.40088,3.28186,2.86518,1.93082,17.8836,185,18.4267,9.23773,6.5491,18.3293,18.5238,9.13232,9.32688,6.43138,6.65778
789,0.0323609,5.98715,5.10404,3.53865,2.38908,19.8893,86,18.3012,9.17489,6.68627,18.2364,18.3598,9.11026,9.25501,6.60518,6.76778
790,0.207982,5.38003,4.20431,3.80116,2.3062,33.2966,357,18.0226,8.56438,7.37377,17.9216,18.187,8.24508,8.78652,7.25048,7.52608
791,0.119955,5.31954,3.94804,3.83782,2.22996,23.8807,224,17.9321,8.77878,7.30613,17.8545,18.0604,8.64015,8.9072,7.15558,7.47768
792,0.155496,2.86957,1.8233,2.16295,1.51679,14.7134,379,15.2876,11.0612,6.88633,15.1135,15.4649,10.8985,11.2211,6.76848,7.03618
793,0.0470143,4.0441,3.30244,2.17752,1.84269,14.32,122,15.4892,11.0049,6.93937,15.4054,15.5549,10.9019,11.0908,6.87428,7.04368
794,0.166842,3.19132,2.58894,2.46836,1.57614,22.198,148,17.7484,12.215,7.35944,17.6096,17.9181,12.0877,12.3737,7.21328,7.48618
795,0.226041,3.16984,1.69157,2.66791,1.7085,16.3561,200,17.6182,12.4767,7.18535,17.4586,17.7819,12.2717,12.6834,7.03358,7.35608
796,0.3276,3.45286,3.56728,2.00298,1.35077,22.0026,195,18.1814,11.2661,5.94736,17.9481,18.446,11.0131,11.5078,5.75288,6.16588
797,0.255556,2.50871,1.3133,2.00801,1.56783,6.85085,64,17.9976,10.9134,5.77428,17.6955,18.32,10.6772,11.1946,5.54998,6.00818
798,0.0537835,3.34877,1.62932,2.8115,2.20321,10.8993,45,17.3572,10.4713,6.296,17.2621,17.4804,10.3864,10.5766,6.20268,6.38448
799,0.087841,4.37375,3.62121,2.58876,1.90815,19.2679,76,17.1903,10.5457,6.19152,17.0546,17.348,10.3983,10.7013,6.05418,6.35638
800,0.362308,2.53703,1.83171,1.95602,1.15395,13.8787,307,16.6887,12.0699,5.89231,16.4736,16.9709,11.844,12.3133,5.70078,6.07518
801,1.55594,1.87857,1.65272,1.29503,0.669249,15.957,414,16.7476,11.6721,5.29793,16.3876,17.1095,11.1922,12.0796,4.76598,5.71598
802,0.0765518,2.28229,0.454854,2.17934,1.68433,3.97255,81,15.9863,11.4739,5.77552,15.8783,16.0603,11.2665,11.6058,5.65988,5.95228
803,0.205169,2.94487,2.52398,2.139,1.35597,22.1289,334,16.0969,11.1512,5.7816,15.9621,16.2501,10.9289,11.3488,5.65648,5.90878
804,0.164723,2.71864,2.11224,2.17845,1.16874,15.7589,290,9.26463,8.89342,15.9187,9.17795,9.36448,8.77413,9.00681,15.7355,16.109
805,0.0818904,2.73429,2.20591,2.2608,1.16658,22.3076,249,9.12699,8.7257,15.7406,8.98623,9.24234,8.63906,8.82231,15.6383,15.8383
806,0.082452,3.7836,4.24792,2.34599,1.25026,32.6931,216,9.4462,8.14388,15.9518,9.34941,9.5523,8.04098,8.26708,15.8276,16.0663
807,0.300928,2.71899,2.60511,2.32996,1.09572,22.1348,312,9.73152,8.17652,16.0401,9.52604,9.92729,7.98788,8.38138,15.7809,16.2446
808,0.32034,2.39107,1.74204,1.90305,0.994733,15.6684,491,9.78566,9.05194,15.7665,9.6479,9.92199,8.92759,9.1785,15.4987,16.1074
809,0.0533167,2.86369,4.00473,1.59004,0.809462,22.9402,132,9.84697,8.9001,15.4095,9.73995,9.926,8.78536,9.00307,15.335,15.517
810,0.1906,1.67096,1.7266,1.11045,0.699923,15.2304,376,9.7436,9.33078,15.2377,9.59378,9.92211,9.13609,9.6196,15.095,15.3655
811,0.0881131,1.44297,0.720067,1.07678,0.899831,5.36952,143,9.79404,9.11946,15.0197,9.66293,9.92914,9.0161,9.19133,14.9208,15.1303
812,0.0625785,4.47013,4.25488,2.87456,1.23938,38.6015,130,9.5733,7.1875,15.0539,9.45565,9.66988,7.09318,7.28608,14.9789,15.1448
813,0.381123,2.95738,2.43365,2.37887,1.44539,31.5143,319,9.72278,7.02965,14.8173,9.45713,9.95584,6.78018,7.27478,14.6244,15.0133
814,0.150647,4.7833,5.14269,3.39937,1.73616,51.8407,341,9.32579,5.33058,12.8915,9.12163,9.52145,5.12658,5.52528,12.8055,12.9712
815,0.256373,3.92784,3.83165,2.84176,1.50458,33.5926,416,9.17212,5.2871,12.6059,9.05686,9.27994,5.00478,5.53318,12.425,12.8221
816,0.208189,4.07287,4.20226,2.84409,2.01151,31.1152,178,8.35423,6.20296,11.5295,8.23801,8.48027,5.99528,6.39438,11.3916,11.658
817,0.884897,4.04633,3.22015,3.11799,1.59702,35.2072,1099,8.22063,6.14877,10.968,8.06179,8.38289,5.63658,6.58748,10.4269,11.5026
818,0.0690382,3.346,3.56835,2.44147,1.20059,17.736,199,8.36266,11.7633,11.7113,8.27805,8.43514,11.6591,11.8958,11.6069,11.8185
819,0.27086,2.66749,1.53262,2.1902,1.51749,15.0859,239,8.17677,11.9833,11.7454,8.02238,8.36577,11.7628,12.1907,11.5453,11.9652
820,0.100322,5.56215,12.6253,2.91279,1.05986,154.537,279,7.6269,11.4889,11.4756,7.50686,7.75154,11.3548,11.6323,11.3439,11.5573
821,0.151975,4.25642,3.74518,3.06419,1.48836,21.7664,359,7.60245,11.735,11.3299,7.4408,7.75448,11.5743,11.8568,11.1957,11.48
822,0.300767,2.87927,1.58826,2.51047,1.61499,17.5982,262,8.46757,12.526,10.9333,8.24725,8.65957,12.3472,12.7545,10.7147,11.1319
823,0.0745824,3.58041,2.73571,2.46381,1.54136,25.1925,247,8.61152,12.2682,10.7811,8.46698,8.80834,12.1765,12.3647,10.6844,10.8939
824,0.121022,4.12077,5.05767,2.50926,1.1061,37.221,321,7.19149,10.8961,10.6496,7.03101,7.33872,10.7966,11.0302,10.5013,10.7906
825,0.223299,3.01396,2.1129,2.49997,1.55631,18.2595,464,7.20976,10.7492,10.4408,6.92595,7.46417,10.5635,10.9447,10.3359,10.5913
826,0.381384,3.39825,3.06305,2.04887,1.65093,33.3954,167,7.60627,11.6478,9.86265,7.35242,7.89259,11.4292,11.8885,9.65398,10.11
827,0.819835,2.6497,1.83512,1.8992,1.35375,23.6624,254,7.48817,11.1343,9.65168,7.16069,7.84015,10.8037,11.4412,9.30198,10.0465
828,0.05856,4.99945,2.71727,3.2088,2.11384,15.1293,134,8.37028,11.1078,10.0887,8.27075,8.45514,11.0112,11.1896,9.99578,10.2034
829,0.147581,4.44396,3.6359,3.06409,1.80961,29.3466,272,8.28852,10.8925,10.0075,8.16987,8.44258,10.784,11.0454,9.86378,10.1753
830,0.381778,4.78119,5.9949,2.96722,1.53956,58.358,559,7.55115,8.34162,10.6301,7.29067,7.836,8.09918,8.57878,10.4307,10.8241
831,0.0053844,2.36581,0.616738,2.72229,1.97683,3.44455,3,7.82315,8.59995,10.2233,7.78549,7.91011,8.58529,8.61246,10.2183,10.2415
832,0.115546,3.29721,1.17708,2.79921,1.84881,8.57216,80,7.43544,8.82045,9.8187,7.27965,7.6085,8.65396,9.00804,9.64018,9.96428
833,0.221548,5.26113,4.99793,3.991,2.09019,56.9705,342,7.79731,8.90666,9.65941,7.61391,7.95943,8.72551,9.08858,9.48148,9.85718
834,0.0325717,4.33888,3.13488,2.48916,1.49782,14.2793,118,10.4989,13.9702,9.73838,10.4425,10.6007,13.893,14.0449,9.66368,9.81008
