id,depo,distance,centroidX,centroidY,centroidZ
m27,1.96427,4.33990174,18.7196,8.64942,13.2598
m27,0.671112,13.93892984,17.8513,15.4387,4.35368
m27,0.736796,12.7015454,18.9648,15.5602,5.60622
m27,0.784401,7.441795783,20.5415,5.94499,9.83255
m27,0.603638,11.09928303,17.0203,13.2839,6.9778
m27,1.84577,2.381547227,17.3589,7.97167,15.1624
m27,1.55557,4.607689735,19.9807,8.11945,12.9257
m27,1.42643,7.80073351,19.3848,8.83534,9.79512
m27,0.578311,11.09250961,16.6918,14.3519,7.10371
m27,1.33003,9.391878499,18.43,13.5845,8.72138
m27,1.09939,9.870233849,19.1534,11.3614,7.99203
m27,1.96026,7.162745078,17.7569,12.4357,10.8411
m27,0.686468,14.26537826,20.5021,15.0797,3.97228
m27,1.44207,3.31294617,17.364,7.19264,14.1397
m27,0.891927,10.84348161,19.7731,12.2687,7.1095
m27,0.775838,13.34825192,19.6231,14.9425,4.88434
m27,0.607155,1.391258057,17.2169,8.51837,16.2195
m27,1.42228,9.03246393,19.1169,12.292,8.93736
m27,0.98639,4.432668476,18.1559,6.37787,12.9196
m27,0.932997,12.57810991,21.763,13.7855,5.52102
m27,0.479433,6.525667289,15.6045,10.0773,11.2337
m27,2.16157,7.415272037,18.825,12.5539,10.5946
m27,0.591552,9.580291631,19.0737,9.9437,8.12826
m27,1.44342,6.231563477,19.0031,9.27091,11.4236
m27,2.13442,6.047607123,17.6613,9.48551,11.6391
m27,1.49237,8.579027639,20.0485,9.70356,9.1042
m27,2.60886,3.772773686,17.3713,8.20534,13.7884
m27,2.28894,7.868317683,19.2755,11.9252,10.0674
m27,1.13474,7.954998443,21.5468,9.69045,9.72292
m27,3.23495,7.813047472,18.5852,11.1246,10.0385
m27,1.4231,9.06912429,20.7292,9.68842,8.60601
m27,1.71401,10.38890023,22.0956,10.6951,7.38198
m27,1.5298,1.825442904,17.6158,6.06842,15.5113
m27,2.62753,7.3264804,17.6092,10.8974,10.508
m27,1.34171,8.751433355,21.7832,9.82933,8.93574
m27,0.649043,13.78631519,19.0066,15.6249,4.5218
m27,0.748036,13.37763943,17.7008,15.1635,4.88887
m27,2.51577,6.586977144,18.3179,11.0797,11.2684
m27,1.36412,6.880433626,20.4495,9.10592,10.7453
m27,1.1498,10.38677366,19.6143,13.0937,7.66048
m27,2.15745,4.336112962,16.539,8.65101,13.2749
m27,1.52625,4.207597641,18.7158,6.94564,13.2056
m27,1.34933,8.445378501,21.5414,11.5093,9.42958
m27,2.18026,6.851873898,18.9898,10.2995,10.9127
m27,1.74624,4.834219346,19.3594,7.76592,12.6621
m27,1.76771,6.096316974,18.9794,10.1997,11.6619
m27,0.930682,1.321927266,12.8494,6.46636,16.0859
m27,2.66133,2.756391288,12.0184,9.69698,15.0022
m27,0.68007,4.479366738,12.07,12.054,13.5277
m27,1.24424,3.769213148,10.1231,8.26971,13.836
m27,0.886225,5.387979885,9.53688,7.38067,12.1127
m27,0.560074,8.680584193,10.9531,14.2958,9.55328
m27,2.67447,2.893592466,12.9788,7.74623,14.6448
m27,0.805918,8.153656914,9.70876,13.3304,9.98359
m27,0.976215,4.196945401,9.58098,10.4158,13.6444
m27,0.359957,2.396478039,12.9331,5.5747,14.9064
m27,0.813584,4.394796138,10.1413,5.78896,12.9338
m27,1.50147,1.490735673,12.7804,8.44713,16.1342
m27,0.796661,8.856546786,8.80086,12.2854,9.16619
m27,0.941829,8.007216329,8.88492,10.8243,9.85958
m27,1.30468,2.589120029,11.1329,7.20579,14.9011
m27,0.963393,3.988300303,10.4024,7.00484,13.4751
m27,0.805872,3.89107731,10.5589,11.3669,14.0517
m27,0.534361,3.300778994,11.3577,5.25029,13.969
m27,0.819429,6.774795728,8.6403,7.96115,10.7859
m27,0.957882,5.860440005,11.7505,12.8961,12.2325
m27,1.14935,5.860557339,8.8343,10.5518,11.9895
m27,0.689678,2.922328725,11.289,6.16724,14.4509
m27,0.965805,6.900698823,9.16612,9.98346,10.8789
m27,1.30776,6.270703866,11.0984,13.7194,11.9136
m27,2.78888,4.102243349,12.4668,10.7299,13.7595
m27,1.97392,6.431118123,11.623,11.1359,11.4655
m27,1.21534,2.925422403,10.7081,9.88047,14.859
m27,1.88321,6.020136366,10.1387,10.3216,11.797
m27,0.953483,5.554047394,9.14699,8.89218,12.1138
m27,1.40463,5.50985667,9.77974,12.2481,12.524
m27,0.52982,7.262497998,11.8425,13.6164,10.9007
m27,3.45685,3.542753699,13.5729,10.5468,14.2966
m27,2.34564,6.458121245,10.536,12.3904,11.5818
m27,0.470629,4.244556693,11.8731,6.65375,13.1712
m27,0.968777,7.05493613,8.96803,11.5757,10.8998
m27,0.995347,5.516849416,12.5141,10.7198,12.335
m27,2.02093,5.713618807,11.5849,11.816,12.2623
m27,2.38634,4.049185447,12.8883,8.72681,13.5905
m27,2.97906,2.551282429,13.308,8.85497,15.1094
m27,0.677694,4.785971731,14.3257,11.456,13.142
m27,1.12352,4.941246818,9.31668,9.53035,12.7996
m27,1.00015,7.816385931,8.33977,9.63024,9.92306
m27,0.895745,6.091949654,9.17838,8.52391,11.532
m27,1.074,6.59874928,9.65067,12.7348,11.4827
m27,2.48075,4.22685856,11.4523,9.0645,13.4562
m27,1.68436,5.143068294,11.3163,9.80077,12.6161
m27,0.863959,5.415791525,9.91797,6.40038,11.975
m27,1.09197,4.958864736,12.1396,8.96017,12.7048
m27,1.2506,5.658577559,10.9938,9.41311,12.0565
m27,1.74893,4.352909335,11.2489,10.3722,13.4742
m27,1.9167,5.569151754,9.57167,11.3776,12.3697
m27,1.55797,2.073530818,11.7086,8.03467,15.508
m27,3.63747,3.793608014,14.5511,10.7001,14.0561
m27,2.23372,4.954956548,10.4445,10.6249,12.9004
m27,0.527467,5.993974737,12.3216,9.96511,11.773
m27,1.12218,6.340467789,8.8133,9.76051,11.4198
m27,1.03324,7.566761072,9.59023,12.054,10.4343
m27,0.667937,5.497265015,13.6727,10.6798,12.3444
m27,3.60786,4.498438577,13.8458,10.6591,13.3461
m27,0.337265,5.034102134,13.1895,9.09517,12.6386
m27,0.837547,7.600965311,8.25573,8.67422,10.0351
m27,0.318556,4.778447308,12.735,8.20368,12.8001
m27,1.08009,7.100898537,8.53974,10.8977,10.7812
m27,1.02427,6.491027293,8.9752,12.0425,11.5184
m27,0.519809,2.837138128,12.6195,4.33338,14.3282
m27,1.10679,7.915403277,8.70417,11.9315,10.0746
m27,0.953681,8.267982793,10.908,4.49007,8.89051
m27,0.735425,7.945103794,9.95094,6.21196,9.40953
m27,1.5546,8.009336058,12.7428,3.55208,9.03824
m27,0.551918,8.438138573,8.84039,7.8045,9.09427
m27,0.708367,8.315392801,13.6107,5.91606,8.98582
m27,0.873352,6.890423381,11.7345,8.75969,10.7416
m27,0.898878,7.848039021,13.8532,7.46665,9.62524
m27,0.596955,8.819844617,8.67106,9.48914,8.89634
m27,1.62252,8.018838456,14.4801,3.53911,9.0184
m27,1.44015,5.655301237,11.6558,6.9153,11.7818
m27,0.566113,9.182519997,9.42611,5.58068,8.09791
m27,1.92204,5.779634641,12.2182,3.16389,11.2414
m27,1.05882,7.356341911,10.8779,6.6929,10.05
m27,0.568056,7.383690393,10.6359,8.28988,10.1993
m27,0.57837,8.874782541,8.90722,6.74553,8.53822
m27,1.64175,5.596696834,12.8242,7.86938,11.9397
m27,1.81474,6.855526108,12.7688,3.08653,10.1477
m27,1.10246,5.943783972,11.2998,4.98989,11.2817
m27,0.950692,4.373088235,11.6388,4.76566,12.8355
m27,1.74633,7.02762446,13.0361,7.49418,10.4578
m27,0.712442,8.258243974,11.7911,7.22437,9.19643
m27,0.612687,7.190791127,9.83174,4.53826,9.98499
m27,0.562215,6.135961968,9.92082,5.45931,11.147
m27,1.47084,6.739298006,12.6237,9.7856,11.0019
m27,0.893827,7.329014219,11.297,9.89216,10.4271
m27,0.843824,6.568816561,10.927,3.76025,10.5196
m27,0.342691,9.0875226,12.0498,5.78688,8.20278
m27,1.12049,7.002419377,12.4848,5.95826,10.3171
m27,0.741271,5.434847954,11.0569,3.95167,11.6808
m27,0.78784,8.822718708,13.8478,2.88926,8.14144
m27,0.724993,7.567394205,10.5047,10.4741,10.2553
m27,1.26329,6.715485547,12.2012,4.52471,10.4496
m27,0.811675,8.833240616,12.7529,3.22975,8.17387
m27,0.877283,8.021531927,12.8119,4.99727,9.18451
m27,0.686005,8.882741454,11.8113,3.30907,8.13759
m27,0.554586,8.185979398,10.1111,8.17054,9.38172
m27,1.79574,7.137695185,13.6357,8.71289,10.478
m27,0.950853,4.864639875,11.7345,6.1828,12.4963
m27,0.607602,7.951724638,9.9607,9.28677,9.74088
m27,0.738284,5.03337843,10.7498,5.07442,12.2097
m27,1.34103,6.688844648,11.5977,7.42636,10.7985
m27,1.33844,6.35720694,11.563,5.65714,10.9378
m27,0.512349,8.686906174,8.8776,10.6601,9.15777
m27,0.703945,8.228217114,9.79395,11.0202,9.65415
m27,0.524772,8.606254495,15.294,3.06907,8.37161
m27,0.396807,6.069287643,9.81843,6.45891,11.3245
m27,0.542575,8.662929412,15.0399,5.84902,8.62153
m27,0.755378,4.222484764,12.3079,3.67691,12.8639
m27,0.369545,7.25569361,8.90367,7.60592,10.2617
m27,1.45258,6.301722942,11.647,6.3603,11.0705
m27,0.211127,10.08348334,7.78617,8.85764,7.56015
m27,1.76564,6.587535107,13.5199,12.0448,11.3984
m27,0.607631,9.042878299,11.1899,12.9865,9.04364
m27,0.624988,11.33149512,8.80937,8.41863,6.25112
m27,0.772993,10.81406547,10.6788,10.5409,6.99548
m27,0.459392,12.17034951,10.0549,14.3261,6.05035
m27,1.23514,9.919957887,13.7174,12.3196,8.07506
m27,0.844805,12.15241388,9.99469,11.9872,5.81155
m27,0.790009,10.41329181,10.3788,13.8759,7.76687
m27,0.734974,10.03236865,10.7293,7.94297,7.49601
m27,0.410352,11.45245509,8.41012,12.7623,6.60903
m27,0.48,11.53732286,13.9494,12.5714,6.47443
m27,0.703585,13.5694523,13.7443,12.8887,4.46596
m27,0.522535,12.40484821,12.4865,13.8603,5.75083
m27,0.491685,12.50943237,7.86609,9.70448,5.21225
m27,0.645592,14.34078012,8.55628,11.6906,3.58469
m27,0.453482,10.21138136,8.96161,11.933,7.76361
m27,0.718658,8.93436228,10.7082,10.5294,8.88512
m27,0.589138,15.11501763,12.5565,13.3648,2.96946
m27,0.5235,14.81913681,10.8044,13.3872,3.27852
m27,0.337055,16.63917711,10.7121,14.1605,1.53298
m27,0.640762,11.51274856,10.0596,9.80823,6.21518
m27,0.403985,15.99792195,9.48976,13.654,2.12865
m27,0.743808,13.22890998,11.3784,12.7734,4.80794
m27,0.463853,13.93660623,10.3726,14.3474,4.27415
m27,0.873048,8.380748995,11.5282,11.9203,9.59082
m27,0.859719,9.197581164,13.3169,9.87529,8.5351
m27,0.595827,13.81521405,12.4502,14.0491,4.35289
m27,0.472232,13.3478182,8.74086,13.4133,4.77211
m27,0.581302,12.5629824,12.7792,11.4542,5.32571
m27,0.522344,12.40368927,8.03892,11.7846,5.54645
m27,0.503879,16.72061977,12.3327,13.5596,1.37672
m27,0.608979,10.56667005,12.1756,13.7313,7.58751
m27,0.693296,11.38801007,12.6208,10.9791,6.45635
m27,0.6281,9.506357684,12.6299,6.81731,7.89175
m27,0.666877,8.157999439,14.1444,12.3234,9.8459
m27,0.506491,14.94568345,9.68276,13.9467,3.21844
m27,0.920931,10.4796247,12.5568,10.3047,7.2964
m27,0.520883,11.80928523,8.71843,10.1305,5.95912
m27,0.877133,8.797640192,13.3899,8.32921,8.7671
m27,0.731376,11.89916,10.6396,10.6261,5.9134
m27,0.460853,13.40427492,10.8628,11.4025,4.48342
m27,0.698111,10.10883063,12.5111,8.97671,7.52366
m27,0.651206,13.21033653,8.47807,11.0452,4.6514
m27,0.583025,10.09726767,8.63765,9.00778,7.55845
m27,0.85666,10.11395679,10.1645,6.43051,7.25052
m27,0.621818,9.531871608,9.84179,9.42332,8.16681
m27,1.42366,9.849069127,11.3723,11.8954,8.11169
m27,0.674755,7.652455,14.7329,11.9214,10.3073
m27,0.976789,11.62309117,11.4969,12.6817,6.41277
m27,0.626608,10.80182485,8.79443,6.78659,6.60463
m27,0.478042,14.63079953,12.0375,12.2751,3.33944
m27,0.571628,15.20278732,8.44237,12.5284,2.81017
m27,0.695136,9.495025576,12.8939,7.87279,8.01785
m27,0.728448,8.95679795,11.1366,9.39433,8.73557
m27,0.794704,13.69015158,7.7875,10.6986,4.1341
m27,0.598393,13.57452242,12.4614,11.7688,4.34427
m27,1.09005,8.008193856,13.6872,9.6115,9.70078
m27,0.553174,10.12499025,8.44972,10.2667,7.66993
m27,0.947586,12.58426721,10.0004,13.1315,5.50287
m27,1.09354,10.05434057,13.2066,10.8989,7.78627
m27,0.807253,9.680360298,11.4504,6.09133,7.64289
m27,0.60991,15.85232551,12.2587,14.085,2.3084
m27,0.517214,14.41565166,8.57938,13.2523,3.68095
m27,0.886974,8.932754365,12.0488,10.0221,8.82413
m27,0.902731,8.464908774,13.1903,12.0851,9.5158
m27,1.07868,9.10325179,13.1719,12.3037,8.89773
m27,0.638245,13.78832046,8.02139,12.2726,4.2072
m27,0.778935,10.28081103,9.53619,6.09634,7.04912
m27,0.706047,9.025059325,11.5333,8.24517,8.53853
m27,2.20982,7.703774679,12.4159,10.6646,10.1293
m27,0.512457,15.92420372,13.3504,13.1334,2.1259
m27,0.41806,15.63443789,11.0075,13.1579,2.43205
m27,0.346571,8.698342971,11.3019,13.9,9.49012
m27,0.549797,15.86373555,8.59506,12.862,2.18113
m27,0.93775,10.96466892,12.8124,12.2761,7.02387
m27,0.925246,7.342258385,14.087,9.46507,10.3526
m27,1.14671,8.283365582,12.2346,10.5024,9.5293
m27,1.38898,8.074284203,16.6327,7.49282,9.38634
m27,0.9776,7.335022389,18.5205,5.76055,9.92999
m27,1.12904,9.419421222,15.6347,6.73784,7.95516
m27,0.429203,11.20285109,14.9042,11.0274,6.6363
m27,0.70048,9.960552852,14.2252,7.2999,7.47974
m27,0.46593,10.2395377,14.2841,8.7458,7.35774
m27,1.40419,7.737932908,15.3222,8.76726,9.87152
m27,0.866902,8.990049217,18.7255,8.25139,8.53778
m27,0.46495,10.66029129,15.7208,9.84941,7.04846
m27,0.57894,8.150285329,14.9424,10.8027,9.6824
m27,0.864206,10.07670468,15.9381,8.74101,7.5126
m27,1.21178,6.916978862,15.0431,9.16333,10.7424
m27,0.813993,8.538243074,19.4301,7.31089,8.88532
m27,0.630581,10.54781624,17.396,10.3496,7.20807
m27,1.03245,8.938409947,17.3149,9.18176,8.69921
m27,0.534327,10.14359858,14.8978,10.7658,7.67322
m27,0.634483,9.410913816,15.0817,11.0029,8.43546
m27,0.525748,7.002483498,18.6991,3.45916,10.0106
m27,1.55879,9.014230413,15.1207,8.71867,8.5832
m27,0.755733,10.32054047,16.891,9.32589,7.32674
m27,0.752283,9.352771661,14.9574,9.96041,8.37997
m27,0.993697,9.780284495,17.5459,8.73659,7.80213
m27,0.844067,7.977315295,19.6575,6.28214,9.33537
m27,0.995353,9.967025517,18.8998,9.62666,7.70522
m27,1.35743,8.907814345,16.1904,9.52892,8.77389
m27,0.865393,10.49434387,18.8817,10.5383,7.27504
m27,0.729851,8.479417358,17.3586,5.80288,8.78926
m27,0.848399,7.726513431,19.8392,5.29228,9.47793
m27,0.84587,9.661111069,18.1657,9.35586,7.98695
m27,0.959376,8.482922301,17.8093,6.81323,8.89452
m27,1.65094,7.952221171,16.6707,8.44278,9.61339
m27,0.629832,8.957577062,14.2975,9.44375,8.72411
m27,0.877307,7.396380505,19.7259,4.27692,9.699
m28,0.678612,10.67397722,16.5748,11.1663,10.652
m28,1.14834,9.051064415,20.2085,10.1198,12.4957
m28,1.53578,10.27221294,20.29,6.97038,11.339
m28,0.773497,14.42086934,19.02,13.0378,6.99485
m28,0.963883,12.62881495,20.2794,12.6512,8.86595
m28,1.69191,8.310607065,17.4506,8.71543,13.1152
m28,1.51065,8.673346523,19.7561,5.5404,12.9397
m28,0.735575,11.58567004,17.7416,12.9877,9.7663
m28,0.904269,8.610166755,18.9416,12.1391,12.8287
m28,0.688255,6.994113989,16.9656,11.4983,14.3527
m28,0.720183,16.17550413,16.3249,12.1945,5.10745
m28,0.634516,12.57337211,16.6872,11.3405,8.75211
m28,1.53042,10.06428241,18.4605,7.76012,11.4323
m28,1.40322,7.192427779,20.1568,8.43642,14.3878
m28,1.22407,9.860155644,16.9638,8.78201,11.5353
m28,1.29684,4.588748947,18.8391,7.86398,16.9355
m28,0.708188,12.82954958,18.2687,13.5798,8.53732
m28,0.987148,9.257611979,16.8426,11.5257,12.0782
m28,1.90164,5.327597231,17.4046,7.19748,16.1306
m28,0.672099,13.65520989,16.5679,10.4617,7.6793
m28,0.723204,15.44419613,17.7142,13.3792,5.89213
m28,0.714905,10.98676652,18.797,13.3457,10.4165
m28,0.923571,5.980146919,18.5208,9.81697,15.486
m28,1.39088,12.02485538,20.4311,9.52458,9.54077
m28,1.47984,10.94114475,19.5852,11.1548,10.5482
m28,1.0305,14.98011633,20.7412,11.56,6.55732
m28,1.14232,11.38870181,17.7924,9.53965,10.0343
m28,0.98537,10.90567949,20.2152,5.70222,10.7254
m28,0.667939,13.6582144,17.4027,13.5221,7.66135
m28,1.01905,6.841277613,18.9245,10.6071,14.6298
m28,1.11296,14.56224526,21.3495,10.5107,7.02962
m28,1.7938,7.839717614,20.033,6.70598,13.7668
m28,1.47232,8.855239713,17.2365,7.59508,12.5801
m28,1.18945,5.577398614,18.7949,9.00068,15.9204
m28,0.669067,14.98679896,16.7295,11.2143,6.33944
m28,0.71759,3.210316891,17.47,8.22609,18.2347
m28,1.41623,4.979689238,17.9685,4.12365,16.5703
m28,1.08087,6.230658671,18.4111,3.58538,15.3519
m28,1.84802,4.953534708,18.7783,6.51919,16.5933
m28,1.60463,6.306620328,19.7469,7.38143,15.2736
m28,0.876589,9.53513641,18.5302,12.9019,11.8648
m28,1.31777,6.887750494,19.0887,4.84562,14.7057
m28,1.33107,12.44183279,19.0682,9.73244,9.04494
m28,0.882138,6.540431691,16.9504,10.4434,14.8271
m28,1.1963,10.41295679,20.6914,8.82444,11.1833
m28,1.699,5.239643107,18.4044,5.5852,16.3048
m28,0.945416,7.488194584,19.0439,3.65398,14.1253
m28,1.38924,7.125053621,17.8054,6.42218,14.3672
m28,1.45682,6.528737925,19.4721,5.93907,15.0646
m28,1.20985,9.023553278,20.6024,8.13863,12.5837
m28,1.42604,8.395141282,17.9674,6.56405,13.101
m28,0.651252,16.61764941,19.9054,12.9219,4.8448
m28,0.587255,8.297628019,16.765,11.92,13.0278
m28,1.43281,11.24739191,19.17,9.14915,10.2584
m28,0.98262,7.443930994,19.1678,11.5085,14.0216
m28,0.866254,4.556547224,17.3347,8.9097,16.8654
m28,1.14711,12.50285424,21.124,7.53651,9.1388
m28,0.775904,7.503610261,15.9675,8.68251,13.8436
m28,1.03487,11.05775493,20.1768,12.2887,10.4412
m28,0.759734,15.47157032,19.2546,13.0801,5.95431
m28,1.29456,12.66637404,19.451,11.9454,8.79722
m28,0.725732,13.59137144,17.0814,11.7248,7.74626
m28,0.891047,7.748978601,20.0659,9.74985,13.7995
m28,1.12006,11.87467184,20.874,6.42945,9.77626
m28,0.683075,16.13887081,20.915,12.5088,5.38738
m28,0.697977,14.45288543,16.8751,12.7488,6.85192
m28,1.08691,8.867495108,19.8563,4.18398,12.7774
m28,0.966188,14.03886577,20.6188,12.4659,7.47564
m28,1.6308,4.065820775,17.6817,4.90565,17.4547
m28,1.49107,13.209647,21.1284,10.1271,8.38002
m28,1.32294,12.23846598,20.948,10.6787,9.33215
m28,1.36105,11.84237304,20.432,7.78366,9.75791
m28,1.19469,7.312184093,18.1764,11.3204,14.1034
m28,0.8946,13.26548166,18.8036,10.5565,8.1893
m28,0.951457,13.82997365,19.6098,10.6339,7.66615
m28,1.24045,14.1001642,21.7458,8.88456,7.54605
m28,1.62039,3.653350265,17.8602,6.43112,17.8475
m28,1.54609,9.655787217,18.4416,11.4014,11.7687
m28,1.63808,10.12308395,18.0564,9.96982,11.3079
m28,1.23403,7.026847125,18.2193,5.41541,14.5079
m28,1.10917,10.7178148,20.803,10.4483,10.852
m28,1.58704,8.927431384,18.789,10.0692,12.5434
m28,0.707686,16.5154052,17.3832,13.0334,4.80796
m28,0.87557,10.09463949,19.9623,12.3936,11.3922
m28,0.717718,16.49966807,18.4762,13.4205,4.87549
m28,1.56628,8.944910138,18.8384,6.45464,12.5998
m28,0.93689,12.33883618,18.3865,10.9872,9.08634
m28,1.5973,13.19492675,21.0914,8.92455,8.41645
m28,1.06948,7.427004532,16.9755,7.22645,14.0038
m28,0.493386,17.64836803,18.835,13.3256,3.74624
m28,0.77348,15.34123507,20.1481,12.7886,6.13916
m28,0.804292,10.10105631,20.1315,4.12482,11.5579
m28,1.78573,9.706932208,18.8224,9.02442,11.785
m28,1.02261,10.02329115,20.5457,11.1487,11.5199
m28,0.999274,13.72994497,18.9713,11.6387,7.71185
m28,0.437476,17.88239031,17.9462,13.1997,3.46601
m28,0.686227,7.975598559,18.7499,2.65961,13.6407
m28,1.54209,9.055928015,19.6279,7.99736,12.5011
m28,0.728338,9.021273627,19.3239,3.52088,12.6075
m28,1.69672,10.35491869,19.2658,7.43223,11.1914
m28,1.46025,12.42937609,21.1685,9.15689,9.18289
m28,1.61543,7.093785933,17.6098,7.66508,14.3634
m28,1.42405,6.004444624,17.2189,8.02631,15.4262
m28,0.490089,17.64081907,17.1188,13.0471,3.66603
m28,1.2286,11.33930569,21.1592,8.51108,10.287
m28,0.549924,17.56139775,19.7682,13.1899,3.88674
m28,1.17302,13.5600322,21.0891,11.3108,8.00359
m28,1.3574,11.41684345,19.5567,8.10265,10.1303
m28,0.771394,14.66048518,16.623,12.0837,6.64338
m28,1.90934,8.135875611,17.8407,10.3405,13.2794
m28,1.18414,2.908723499,17.2378,6.63656,18.5555
m28,1.43315,3.296851857,17.2934,5.50206,18.1921
m28,2.16707,7.304961629,19.0485,7.53575,14.2326
m28,0.406742,12.7082442,17.6114,9.45436,8.7044
m28,1.3907,14.05839367,21.0438,9.74594,7.53277
m28,1.53264,6.608728952,17.5223,9.37594,14.8108
m28,0.713869,11.90730375,18.6628,7.94969,9.59346
m28,2.06891,6.435758708,18.8733,8.18196,15.081
m28,0.432621,17.62647174,16.4431,12.7717,3.64911
m28,2.04957,7.112949454,18.4703,8.3687,14.3771
m28,1.04614,8.395982134,20.4104,9.0666,13.1836
m28,1.75846,10.80096313,18.8627,10.4014,10.6642
m28,1.12231,10.04619823,20.4244,5.20406,11.6075
m28,1.38224,9.727119132,19.5553,5.57881,11.8725
m28,1.04771,4.089735388,17.2669,7.50428,17.357
m28,1.11227,13.0553444,21.1697,7.88927,8.58092
m28,1.31588,6.874092201,16.6457,8.50096,14.5146
m28,1.19784,8.553357317,16.6186,10.3005,12.7956
m28,0.858319,13.66048739,21.7154,7.71066,8.00794
m28,0.524384,16.03291142,21.6815,11.5734,5.5536
m28,1.50136,9.3603186,16.8684,10.3546,11.9998
m28,1.87294,6.893046271,17.6074,8.67217,14.5445
m28,0.74269,7.948895499,12.2131,12.8417,13.1116
m28,1.49259,5.079794587,10.6796,8.40917,15.9895
m28,0.886799,5.826966014,13.2658,12.0437,15.31
m28,1.35813,4.2242135,12.3944,9.10913,16.9259
m28,1.58367,7.374109821,10.0853,10.1428,13.6249
m28,1.56421,5.387215362,10.6369,10.1928,15.6441
m28,1.13544,5.154034756,10.4336,6.47907,15.9398
m28,0.670753,6.980988739,14.038,11.9124,14.1986
m28,0.895554,3.721964459,12.2817,7.21938,17.4601
m28,2.32166,7.030342524,11.3697,11.2053,14.0181
m28,0.856897,9.759135874,12.1072,13.2164,11.2852
m28,1.82201,5.755157189,12.2291,9.93728,15.3671
m28,1.31077,9.782598682,9.03825,10.1983,11.1544
m28,1.18429,5.088418282,11.8924,11.4778,15.9863
m28,0.910907,6.237930581,12.315,8.57154,14.9151
m28,1.27582,8.625011847,9.73463,11.1504,12.333
m28,1.10425,4.455597156,13.1662,10.9346,16.7001
m28,1.49586,8.159907273,10.6664,11.4353,12.8439
m28,0.948941,8.890918725,11.0568,12.2921,12.116
m28,1.36901,8.391275689,8.74947,7.99338,12.5758
m28,0.979096,10.74741443,8.98331,11.0097,10.169
m28,1.3179,7.554376414,11.7686,9.39191,13.5506
m28,1.08871,9.754850311,10.5416,12.4611,11.2193
m28,1.63845,6.460134976,9.53059,7.06013,14.571
m28,1.50429,7.376240011,9.46749,8.56419,13.6203
m28,0.681603,2.924175239,13.266,8.53929,18.2867
m28,0.807002,3.938594019,11.5764,5.94975,17.2298
m28,0.674051,12.23539239,10.7597,13.4933,8.72613
m28,0.961517,11.00481594,11.637,13.5356,10.0056
m28,1.50051,8.327626294,9.44126,9.78727,12.6418
m28,1.38607,10.92432683,9.6678,12.0799,10.0079
m28,1.34693,6.25367808,11.1243,7.63891,14.853
m28,1.53854,11.18207621,10.3128,12.7026,9.7725
m28,1.17154,7.750647677,12.8668,11.1315,13.3794
m28,1.29921,7.928366814,8.81248,7.12077,13.0601
m28,1.4426,8.830166897,8.96544,9.17646,12.1246
m28,1.39378,6.033659033,9.64063,7.95167,14.9866
m28,0.61811,2.82708096,13.2881,7.07046,18.4141
m28,1.40503,6.118663708,13.8702,10.5851,15.0794
m28,0.557123,3.329792622,12.8225,5.78387,17.9106
m28,1.31849,6.232956722,9.53667,5.77555,14.8242
m28,0.746055,4.73943347,10.8971,5.3565,16.4024
m28,1.09608,6.893207364,10.0628,11.5223,14.0782
m28,1.7079,4.757799009,13.823,10.2487,16.4466
m28,1.06793,6.07578374,10.9084,11.6968,14.9395
m28,1.09356,6.601438918,9.39254,9.56505,14.3726
m28,0.819219,6.396029899,11.975,12.4316,14.6622
m28,0.648231,4.919718524,12.5324,7.67967,16.2649
m28,1.20835,7.281430977,8.8721,6.10352,13.7314
m28,1.48578,8.421559741,12.0922,11.0237,12.6674
m28,0.91514,7.029946757,12.7711,9.85279,14.1213
m28,1.1886,9.348543246,10.5943,11.1035,11.6559
m28,1.44171,7.481489584,10.5255,8.76047,13.5685
m28,1.08051,9.846230795,8.48959,8.97763,11.0849
m28,0.926807,7.399424441,14.0119,10.6613,13.8027
m28,1.30426,9.903769217,9.90362,11.2616,11.0591
m28,0.45519,7.961345395,14.0793,11.7729,13.2216
m28,1.04046,3.763162511,13.8291,9.35694,17.4608
m28,0.841806,4.397232324,13.023,8.14747,16.8057
m28,0.821945,3.792536607,13.2853,8.05402,17.4275
m28,0.313901,10.05040864,7.87318,7.55082,10.875
m28,0.365983,8.007314361,8.4609,5.18293,13.0001
m28,1.01431,4.242392631,14.1051,10.8575,16.9662
m28,1.27586,9.066982253,9.78589,5.7495,11.9995
m28,1.83091,8.366353166,12.4529,5.86244,12.844
m28,1.25597,8.42011768,11.7231,2.05054,12.8256
m28,1.01542,10.51818704,8.51753,7.93424,10.4339
m28,1.04097,9.229506929,8.99209,4.17974,11.8245
m28,1.1459,8.663872832,10.2659,3.02254,12.4831
m28,1.72293,7.653037692,12.348,7.48672,13.5208
m28,1.56214,9.342237002,13.8328,6.78465,11.9233
m28,0.924637,9.826577192,10.8097,9.3462,11.2234
m28,1.82679,7.688838565,11.9186,4.7719,13.5151
m28,1.30048,9.368983564,11.4148,7.73434,11.7464
m28,1.05489,7.088024477,12.183,3.01011,14.166
m28,1.70301,9.364230492,12.8643,8.23309,11.8201
m28,1.51041,9.677320808,13.9023,5.40089,11.6187
m28,1.30335,8.427737533,9.61928,4.26041,12.6601
m28,0.774098,5.326820196,11.5475,5.16243,15.8532
m28,1.22154,6.553255692,11.0591,3.89762,14.6231
